,gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,refseq,symbol,product
296,BLLJ_RS01545,141.1380297,-0.609766444,0.13831417,-4.408560902,1.04E-05,4.24E-05,WP_007055708.1,pstC,phosphate ABC transporter permease subunit PstC
18,BLLJ_RS00100,136.0822017,-0.610736521,0.124117228,-4.92064261,8.63E-07,4.13E-06,WP_014485507.1,istA,IS21 family transposase
1558,BLLJ_RS08065,33.12374677,-0.612458312,0.216556685,-2.828166267,0.004681549,0.010643898,WP_007052411.1,WP_007052411.1,MarR family winged helix-turn-helix transcriptional regulator
1542,BLLJ_RS07980,128.3821945,-0.61316009,0.167827006,-3.653524559,0.000258665,0.000796655,WP_015713823.1,prmC,peptide chain release factor N(5)-glutamine methyltransferase
947,BLLJ_RS04820,26.79898137,-0.614353046,0.237912324,-2.582266587,0.009815373,0.020887461,NA,NA,transposase
532,BLLJ_RS02730,28.42412111,-0.61448188,0.242541966,-2.533507465,0.011292733,0.023588722,WP_014485775.1,WP_014485775.1,hypothetical protein
896,BLLJ_RS04590,479.9983174,-0.616223702,0.108635678,-5.672387868,1.41E-08,8.65E-08,WP_013582604.1,WP_013582604.1,AAA family ATPase
1328,BLLJ_RS06900,26.60751358,-0.617374379,0.253394694,-2.436413999,0.014833696,0.03048973,WP_003830345.1,WP_003830345.1,MFS transporter
486,BLLJ_RS02500,534.3104083,-0.617414015,0.142138996,-4.343734179,1.40E-05,5.56E-05,WP_016462351.1,purD,phosphoribosylamine--glycine ligase
1053,BLLJ_RS05455,4.477516524,-0.618579708,0.605489865,-1.0216186,0.306961451,0.392715114,WP_012577528.1,WP_012577528.1,hypothetical protein
118,BLLJ_RS00610,46.8369659,-0.619333863,0.203066491,-3.049906759,0.002289124,0.005629377,WP_007051643.1,WP_007051643.1,ABC transporter permease subunit
1645,BLLJ_RS11465,3.007162003,-0.620441095,0.761390307,-0.814879161,0.415141482,0.503708482,NA,NA,hypothetical protein
832,BLLJ_RS04265,35.39848888,-0.620868412,0.202530751,-3.065551326,0.002172691,0.005356711,WP_007056254.1,WP_007056254.1,virulence RhuM family protein
723,BLLJ_RS03735,72.80402845,-0.621126376,0.156586251,-3.966672507,7.29E-05,0.000252731,WP_007055490.1,WP_007055490.1,alpha/beta hydrolase
35,BLLJ_RS00185,208.8637466,-0.621748816,0.148987486,-4.173161348,3.00E-05,0.000112026,WP_007054557.1,WP_007054557.1,hypothetical protein
104,BLLJ_RS00540,198.8669726,-0.621783414,0.119581309,-5.199670573,2.00E-07,1.02E-06,WP_007051659.1,WP_007051659.1,alpha-glucosidase
730,BLLJ_RS03770,30.04711357,-0.62288335,0.229642768,-2.712401334,0.006679766,0.014802397,WP_007052128.1,WP_007052128.1,ABC transporter permease
1131,BLLJ_RS05870,384.6325048,-0.625891753,0.117812512,-5.312608517,1.08E-07,5.84E-07,WP_008783318.1,WP_008783318.1,NADP-dependent isocitrate dehydrogenase
1209,BLLJ_RS06280,3436.69458,-0.627078999,0.124617362,-5.032035563,4.85E-07,2.40E-06,WP_007054457.1,WP_007054457.1,ABC transporter substrate-binding protein
1503,BLLJ_RS07780,1674.023219,-0.627750153,0.08997706,-6.976780024,3.02E-12,2.47E-11,WP_014485408.1,nrdD,anaerobic ribonucleoside-triphosphate reductase
1527,BLLJ_RS07900,438.1758825,-0.62775468,0.097039735,-6.469047766,9.86E-11,7.12E-10,WP_007055676.1,WP_007055676.1,proline--tRNA ligase
707,BLLJ_RS03655,162.1757381,-0.629177399,0.127565586,-4.932187588,8.13E-07,3.91E-06,WP_007055487.1,WP_007055487.1,DEAD/DEAH box helicase
420,BLLJ_RS02175,94.32870654,-0.629178743,0.163781113,-3.841583008,0.000122243,0.000403571,WP_015713365.1,WP_015713365.1,hypothetical protein
175,BLLJ_RS00900,67.86115073,-0.629594093,0.189737752,-3.318233126,0.000905888,0.002446152,WP_007056763.1,WP_007056763.1,flavodoxin
1670,BLLJ_RS08645,328.5027071,-0.633040329,0.147515716,-4.291341597,1.78E-05,6.90E-05,WP_003808025.1,rpsS,30S ribosomal protein S19
178,BLLJ_RS00920,50.52686871,-0.634087593,0.193144527,-3.282969513,0.001027198,0.002731638,WP_015713245.1,WP_015713245.1,FTR1 family protein
1479,BLLJ_RS07655,224.055757,-0.635890774,0.122399874,-5.195191431,2.05E-07,1.05E-06,WP_015713794.1,WP_015713794.1,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme
347,BLLJ_RS01815,473.6064453,-0.63656467,0.116637342,-5.457640384,4.83E-08,2.72E-07,WP_014485874.1,WP_014485874.1,ATP-binding cassette domain-containing protein
32,BLLJ_RS00175,11.01328362,-0.637556685,0.343954366,-1.853608351,0.063795212,0.106123528,WP_019261498.1,WP_019261498.1,phosphoenolpyruvate carboxylase
130,BLLJ_RS00670,189.3069627,-0.637852101,0.141615889,-4.504099838,6.67E-06,2.80E-05,WP_007051631.1,WP_007051631.1,DedA family protein
1791,BLLJ_RS10965,11.8448656,-0.639199503,0.350405369,-1.824171542,0.068126142,0.111958276,NA,NA,hypothetical protein
1327,BLLJ_RS06895,168.7486614,-0.641189268,0.116378295,-5.50952624,3.60E-08,2.06E-07,WP_007056917.1,WP_007056917.1,thiamine-binding protein
1002,BLLJ_RS05185,2.637663918,-0.641293482,0.847430165,-0.756750831,0.449199155,0.536922487,WP_013582701.1,WP_013582701.1,hypothetical protein
1016,BLLJ_RS05260,10.57837615,-0.641467577,0.413828225,-1.550081745,0.121121897,0.18445736,WP_013582719.1,WP_013582719.1,hypothetical protein
1715,BLLJ_RS11470,48.37073605,-0.642130694,0.197724271,-3.247606834,0.0011638,0.003065308,WP_012578502.1,WP_012578502.1,ATP-binding cassette domain-containing protein
1024,BLLJ_RS05300,2.358100864,-0.642544486,0.88934173,-0.722494475,0.469990521,0.55625643,WP_013582728.1,WP_013582728.1,hypothetical protein
961,BLLJ_RS04985,82.89825068,-0.642878628,0.1565472,-4.106612111,4.02E-05,0.00014559,WP_007055024.1,WP_007055024.1,InlB B-repeat-containing protein
993,BLLJ_RS05145,1.885751193,-0.643650717,1.044311022,-0.616340059,0.537670105,0.613389327,WP_012577580.1,WP_012577580.1,DNA polymerase III
1039,BLLJ_RS05380,38.05687217,-0.647146505,0.215348521,-3.005112377,0.002654827,0.006398134,NA,NA,hypothetical protein
1033,BLLJ_RS05350,7.084856899,-0.65080561,0.473950818,-1.373150095,0.16970569,0.244904619,WP_004219156.1,WP_004219156.1,HNH endonuclease
1406,BLLJ_RS07290,81.6179367,-0.651706627,0.162664728,-4.006440944,6.16E-05,0.000216078,WP_013141092.1,WP_013141092.1,MFS transporter
1004,BLLJ_RS05200,8.202931836,-0.652213484,0.47873471,-1.362369324,0.17308136,0.249402737,NA,NA,DNA cytosine methyltransferase
215,BLLJ_RS11090,20.177063,-0.653484378,0.316213734,-2.066590752,0.038772733,0.069216508,WP_010081047.1,WP_010081047.1,hypothetical protein
504,BLLJ_RS02590,727.2924964,-0.654659522,0.088001899,-7.439152245,1.01E-13,9.17E-13,WP_007057735.1,WP_007057735.1,phosphoribosylaminoimidazolesuccinocarboxamide synthase
36,BLLJ_RS10135,13.54169471,-0.654803367,0.39154591,-1.672353994,0.094454538,0.148902985,NA,NA,TrfB-related DNA-binding protein
895,BLLJ_RS04585,92.87746805,-0.655791819,0.136407391,-4.807597387,1.53E-06,7.13E-06,NA,NA,hypothetical protein
85,BLLJ_RS00440,980.2167068,-0.656592873,0.126727496,-5.181139784,2.21E-07,1.12E-06,WP_015438233.1,WP_015438233.1,heavy metal translocating P-type ATPase
834,BLLJ_RS04270,80.7538355,-0.659075006,0.15881316,-4.150002482,3.32E-05,0.000122563,WP_012471874.1,WP_012471874.1,hypothetical protein
1324,BLLJ_RS06880,181.6608365,-0.659940725,0.119747151,-5.511118394,3.57E-08,2.05E-07,WP_011067965.1,thiC,phosphomethylpyrimidine synthase ThiC
20,BLLJ_RS00110,86.57523999,-0.659964989,0.201704784,-3.271935236,0.00106814,0.002828811,WP_006292753.1,WP_006292753.1,ATP-binding protein
567,BLLJ_RS02910,32.76418364,-0.664542334,0.232166252,-2.862355442,0.00420505,0.009663095,WP_012578158.1,WP_012578158.1,rhodanese-like domain-containing protein
1028,BLLJ_RS05325,15.68215046,-0.665913161,0.324392585,-2.05280019,0.04009196,0.07117615,WP_014484833.1,WP_014484833.1,N-formylglutamate amidohydrolase
1669,BLLJ_RS08640,512.3884034,-0.6660105,0.116322041,-5.725574395,1.03E-08,6.39E-08,WP_003808026.1,rplV,50S ribosomal protein L22
1005,BLLJ_RS05205,13.43849093,-0.666492142,0.380045656,-1.753715984,0.079479185,0.12780306,WP_012577563.1,WP_012577563.1,hypothetical protein
179,BLLJ_RS00925,41.38872504,-0.666643971,0.225440855,-2.95706815,0.003105795,0.007401696,WP_007051584.1,WP_007051584.1,iron transporter
1545,BLLJ_RS08000,364.8069116,-0.671224859,0.097709552,-6.869593027,6.44E-12,5.15E-11,WP_007052436.1,WP_007052436.1,ROK family transcriptional regulator
1453,BLLJ_RS07530,145.8190804,-0.6744316,0.125561894,-5.37130795,7.82E-08,4.31E-07,WP_013141133.1,WP_013141133.1,alpha/beta fold hydrolase
487,BLLJ_RS02505,183.0081122,-0.674651205,0.12024114,-5.610818422,2.01E-08,1.21E-07,WP_013140396.1,purM,phosphoribosylformylglycinamidine cyclo-ligase
1032,BLLJ_RS05345,16.27547358,-0.676282371,0.329272617,-2.053867632,0.039988505,0.071057915,WP_014484829.1,WP_014484829.1,hypothetical protein
879,BLLJ_RS04510,9.035997538,-0.676590118,0.413994722,-1.634296482,0.102196612,0.159542565,WP_013582586.1,WP_013582586.1,hypothetical protein
645,BLLJ_RS03330,169.8900424,-0.677183521,0.123034321,-5.504021262,3.71E-08,2.12E-07,WP_008782812.1,glmU,bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU
1636,BLLJ_RS08475,215.125095,-0.678640413,0.143565509,-4.727043539,2.28E-06,1.03E-05,WP_013141300.1,WP_013141300.1,tRNA pseudouridine(55) synthase TruB
1826,BLLJ_RS11210,15.25330163,-0.678902822,0.315897821,-2.149121574,0.031624764,0.058124447,WP_007054111.1,WP_007054111.1,hypothetical protein
1893,BLLJ_RS09815,2.038495025,-0.679964492,0.812014953,-0.837379273,0.402379412,0.492563497,NA,NA,hypothetical protein
83,BLLJ_RS00430,108.971831,-0.680208102,0.14671542,-4.6362414,3.55E-06,1.56E-05,WP_015512533.1,tgt,tRNA guanosine(34) transglycosylase Tgt
574,BLLJ_RS02940,75.58670056,-0.680439911,0.176074721,-3.86449518,0.000111319,0.00037205,WP_015713408.1,WP_015713408.1,TlyA family RNA methyltransferase
710,BLLJ_RS03670,120.1738676,-0.684640358,0.156938099,-4.362486641,1.29E-05,5.14E-05,WP_014485709.1,WP_014485709.1,carbon starvation protein A
341,BLLJ_RS11095,877.5534401,-0.687529865,0.085562074,-8.035451128,9.32E-16,9.51E-15,WP_015713305.1,WP_015713305.1,hypothetical protein
419,BLLJ_RS02170,56.01690964,-0.68887518,0.183411352,-3.755902634,0.000172718,0.000551324,WP_013140343.1,WP_013140343.1,sulfite exporter TauE/SafE family protein
1019,BLLJ_RS05275,9.551404823,-0.690862404,0.433072716,-1.595257282,0.110654714,0.170947347,WP_012577548.1,WP_012577548.1,CHAP domain-containing protein
42,BLLJ_RS00220,118.2021579,-0.691262843,0.128914868,-5.3621654,8.22E-08,4.52E-07,WP_019727647.1,WP_019727647.1,threonine/serine exporter family protein
102,BLLJ_RS00530,13.08628192,-0.694796308,0.372455008,-1.865450306,0.062118312,0.103512623,WP_008783485.1,WP_008783485.1,alpha-L-arabinofuranosidase
1895,BLLJ_RS09825,77.64782106,-0.694973231,0.147999219,-4.695789859,2.66E-06,1.19E-05,WP_012472079.1,WP_012472079.1,class C sortase
436,BLLJ_RS10075,19.93680799,-0.698611745,0.277922987,-2.513688243,0.0119476,0.02487578,NA,NA,transcriptional regulator
1566,BLLJ_RS08110,364.9282999,-0.703980891,0.105828846,-6.652070022,2.89E-11,2.19E-10,WP_003827709.1,ettA,energy-dependent translational throttle protein EttA
548,BLLJ_RS02820,112.2045857,-0.705089015,0.151548455,-4.652564859,3.28E-06,1.45E-05,WP_010080808.1,WP_010080808.1,ECF transporter S component
687,BLLJ_RS03550,203.4662244,-0.709271997,0.174966068,-4.053768851,5.04E-05,0.000178292,WP_007055400.1,WP_007055400.1,O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase
938,BLLJ_RS04780,3.333787843,-0.712080724,0.699784674,-1.017571191,0.308881784,0.394909867,NA,NA,hypothetical protein
1025,BLLJ_RS10045,15.84876137,-0.71315224,0.360103667,-1.980408158,0.047657684,0.08167468,NA,NA,hypothetical protein
963,BLLJ_RS10030,565.0254382,-0.714597337,0.129070896,-5.536471508,3.09E-08,1.80E-07,WP_013582666.1,WP_013582666.1,CAP domain-containing protein
1497,BLLJ_RS07750,21.08280463,-0.71709113,0.29992971,-2.390863947,0.01680878,0.033726714,WP_013410699.1,WP_013410699.1,hypothetical protein
1111,BLLJ_RS05770,39.22437654,-0.717427567,0.228279253,-3.142762904,0.001673613,0.004234549,WP_007052769.1,WP_007052769.1,energy-coupling factor ABC transporter ATP-binding protein
1356,BLLJ_RS07040,15.76746867,-0.71765523,0.337512285,-2.12630847,0.033477583,0.060891302,WP_007053280.1,WP_007053280.1,PLP-dependent transferase
14,BLLJ_RS00070,99.17052176,-0.718437116,0.154301707,-4.656054246,3.22E-06,1.43E-05,WP_015713191.1,WP_015713191.1,hypothetical protein
839,BLLJ_RS11320,40.99507037,-0.719515277,0.229847403,-3.130404209,0.001745659,0.004393774,NA,NA,hypothetical protein
1802,BLLJ_RS09330,254.1794978,-0.720111006,0.101790445,-7.07444602,1.50E-12,1.25E-11,WP_007057497.1,WP_007057497.1,glycoside hydrolase
1565,BLLJ_RS08100,285.3383555,-0.72020683,0.141576208,-5.087061155,3.64E-07,1.81E-06,WP_003814816.1,WP_003814816.1,ROK family glucokinase
1112,BLLJ_RS05775,43.4835025,-0.721072092,0.226618525,-3.181876202,0.001463243,0.003766533,WP_011068101.1,WP_011068101.1,hypothetical protein
932,BLLJ_RS04755,13.1743788,-0.721164797,0.323912756,-2.226416788,0.025986277,0.049361125,WP_007055028.1,WP_007055028.1,hypothetical protein
1417,BLLJ_RS07345,9.899799755,-0.723836011,0.379956546,-1.905049458,0.056773642,0.095597889,WP_007057222.1,WP_007057222.1,hypothetical protein
1383,BLLJ_RS07175,58.56824813,-0.724221709,0.178412744,-4.059248757,4.92E-05,0.00017448,WP_015713767.1,WP_015713767.1,alpha-xylosidase
1000,BLLJ_RS05175,71.13923952,-0.725193528,0.167686428,-4.324700183,1.53E-05,6.01E-05,WP_012577571.1,WP_012577571.1,VPLPA-CTERM sorting domain-containing protein
1152,BLLJ_RS05990,35.69702331,-0.727411828,0.236849881,-3.071193551,0.002132049,0.00526324,WP_076611070.1,WP_076611070.1,IS3 family transposase
907,BLLJ_RS04630,8.812057373,-0.728028357,0.434637959,-1.675022493,0.093929819,0.148196964,WP_012577645.1,WP_012577645.1,hypothetical protein
88,BLLJ_RS00455,186.1876162,-0.729657679,0.12434668,-5.867930539,4.41E-09,2.84E-08,WP_013582315.1,tatC,twin-arginine translocase subunit TatC
1722,BLLJ_RS08920,105.0833248,-0.730642909,0.147818763,-4.942829268,7.70E-07,3.71E-06,WP_007052987.1,WP_007052987.1,alpha-amylase family protein
1900,BLLJ_RS09850,29.61067244,-0.731006762,0.273006791,-2.677613846,0.007414865,0.016190101,WP_013141506.1,nrdF,class 1b ribonucleoside-diphosphate reductase subunit beta
1723,BLLJ_RS08925,117.7702304,-0.732771339,0.156689072,-4.676595062,2.92E-06,1.30E-05,WP_007058556.1,WP_007058556.1,4'-phosphopantetheinyl transferase superfamily protein
1510,BLLJ_RS07810,37.45253744,-0.733899838,0.199218821,-3.683888065,0.000229703,0.000717776,WP_007057152.1,WP_007057152.1,nucleoside 2-deoxyribosyltransferase
145,BLLJ_RS00740,407.3063407,-0.734736233,0.093995885,-7.81668509,5.42E-15,5.28E-14,WP_007051616.1,WP_007051616.1,aspartate kinase
1861,BLLJ_RS09630,86.28461219,-0.73878031,0.156856426,-4.709914205,2.48E-06,1.11E-05,WP_076611139.1,istA,IS21 family transposase
488,BLLJ_RS02510,481.6814357,-0.741168976,0.083192723,-8.909060213,5.15E-19,6.36E-18,WP_014485788.1,purF,amidophosphoribosyltransferase
949,BLLJ_RS04830,1.961359875,-0.74464996,0.975754026,-0.763153356,0.445371942,0.533008756,WP_014484866.1,WP_014484866.1,hypothetical protein
957,BLLJ_RS04955,93.50702473,-0.749128786,0.175623894,-4.265528835,1.99E-05,7.66E-05,WP_076611139.1,istA,IS21 family transposase
1401,BLLJ_RS07265,156.9698891,-0.750582893,0.144734463,-5.185930691,2.15E-07,1.10E-06,WP_016636651.1,WP_016636651.1,YhbY family RNA-binding protein
1792,BLLJ_RS10705,21.64067392,-0.753882058,0.30686709,-2.45670547,0.014021759,0.028944274,WP_076611124.1,WP_076611124.1,IS3 family transposase
955,BLLJ_RS10420,15.34138978,-0.754352254,0.31552055,-2.390818142,0.016810877,0.033726714,NA,NA,HNH endonuclease
1046,BLLJ_RS05420,86.58951641,-0.754816361,0.172925693,-4.364975197,1.27E-05,5.10E-05,WP_076611139.1,istA,IS21 family transposase
520,BLLJ_RS02675,43.74996446,-0.757539256,0.228636427,-3.313292049,0.000922046,0.002472469,WP_007056374.1,WP_007056374.1,hypothetical protein
1133,BLLJ_RS05880,50.46270846,-0.763306657,0.209812162,-3.638047727,0.000274713,0.000832776,WP_011068095.1,WP_011068095.1,M23 family metallopeptidase
1537,BLLJ_RS07955,90.74504453,-0.764269669,0.182403934,-4.189984581,2.79E-05,0.000104439,WP_012576984.1,WP_012576984.1,ABC transporter ATP-binding protein
974,BLLJ_RS05050,36.30803199,-0.765587803,0.215189785,-3.557733019,0.000374069,0.001104449,WP_012577592.1,WP_012577592.1,DNA polymerase III subunit beta
1720,BLLJ_RS08905,108.9796979,-0.769641758,0.147462456,-5.219238712,1.80E-07,9.31E-07,WP_007055456.1,WP_007055456.1,LPXTG cell wall anchor domain-containing protein
176,BLLJ_RS00905,160.9241578,-0.769739044,0.119414305,-6.445953396,1.15E-10,8.23E-10,WP_015438295.1,WP_015438295.1,helix-turn-helix transcriptional regulator
1700,BLLJ_RS08810,77.50938246,-0.770871461,0.203568107,-3.786798793,0.000152601,0.000495563,WP_012578493.1,WP_012578493.1,FmdB family transcriptional regulator
89,BLLJ_RS00460,613.806279,-0.7737492,0.112432169,-6.88192008,5.91E-12,4.74E-11,WP_013410461.1,WP_013410461.1,twin-arginine translocase TatA/TatE family subunit
29,BLLJ_RS00155,296.0945209,-0.774077193,0.118508455,-6.531830935,6.50E-11,4.74E-10,WP_007051737.1,WP_007051737.1,OFA family MFS transporter
984,BLLJ_RS05100,5.663510566,-0.774831616,0.570904447,-1.357200174,0.174717615,0.250687999,NA,NA,hypothetical protein
1250,BLLJ_RS06480,830.6302098,-0.774868189,0.097873518,-7.917036227,2.43E-15,2.47E-14,WP_015713724.1,WP_015713724.1,ABC transporter substrate-binding protein
1307,BLLJ_RS06795,86.66412199,-0.781640466,0.149685252,-5.221893652,1.77E-07,9.20E-07,WP_007057560.1,WP_007057560.1,hypothetical protein
1708,BLLJ_RS08850,695.2569849,-0.787984044,0.104648219,-7.529837113,5.08E-14,4.66E-13,WP_013141331.1,WP_013141331.1,NCS2 family permease
1386,BLLJ_RS07190,14.7780115,-0.790564394,0.368720219,-2.144076602,0.03202675,0.058695412,WP_007054013.1,WP_007054013.1,carbohydrate ABC transporter permease
1686,BLLJ_RS08725,963.8485173,-0.79157063,0.104340991,-7.586382161,3.29E-14,3.13E-13,WP_013582929.1,WP_013582929.1,CapA family protein
147,BLLJ_RS00750,540.3276979,-0.792492086,0.112421972,-7.049263339,1.80E-12,1.48E-11,WP_007051614.1,asd,aspartate-semialdehyde dehydrogenase
177,BLLJ_RS00910,132.9357841,-0.803361323,0.162242874,-4.951596959,7.36E-07,3.56E-06,WP_011068494.1,WP_011068494.1,NAD(P)H-binding protein
983,BLLJ_RS05095,42.48145059,-0.805141088,0.217702544,-3.69835407,0.000217002,0.000682512,WP_012577585.1,WP_012577585.1,hypothetical protein
1587,BLLJ_RS08230,37.73575841,-0.80566298,0.225339068,-3.57533644,0.000349778,0.001039737,WP_003245988.1,WP_003245988.1,branched-chain amino acid transporter permease
1304,BLLJ_RS10495,22.21950924,-0.810912832,0.283569142,-2.859665291,0.004240883,0.009722263,NA,NA,DUF6508 domain-containing protein
1500,BLLJ_RS07765,129.7846288,-0.813669151,0.165262681,-4.923489974,8.50E-07,4.08E-06,WP_013582889.1,WP_013582889.1,hypothetical protein
916,BLLJ_RS04675,91.51801462,-0.815813224,0.192463444,-4.238795725,2.25E-05,8.53E-05,NA,NA,metallophosphoesterase
885,BLLJ_RS04535,4.287387466,-0.820609777,0.639013285,-1.284182655,0.199078053,0.277773215,NA,NA,hypothetical protein
267,BLLJ_RS01385,26.67318244,-0.823211918,0.260547574,-3.159545509,0.001580154,0.004045866,WP_015438390.1,WP_015438390.1,ABC transporter substrate-binding protein
953,BLLJ_RS04850,1.845993918,-0.82323372,0.87339818,-0.942564043,0.345903939,0.434181507,WP_007055588.1,WP_007055588.1,hypothetical protein
798,BLLJ_RS04105,12.6041172,-0.823443177,0.353549073,-2.329077463,0.019854962,0.038863317,WP_007056683.1,WP_007056683.1,tyrosine-type recombinase/integrase
549,BLLJ_RS02825,89.78031986,-0.824660457,0.161371877,-5.110310858,3.22E-07,1.61E-06,WP_007053620.1,WP_007053620.1,energy-coupling factor ABC transporter ATP-binding protein
1049,BLLJ_RS05435,21.62136001,-0.831483172,0.276609364,-3.005983458,0.002647234,0.006388624,WP_012577532.1,WP_012577532.1,hypothetical protein
1880,BLLJ_RS09750,731.3176922,-0.834145945,0.152523093,-5.468981314,4.53E-08,2.56E-07,WP_007051826.1,WP_007051826.1,alpha-galactosidase
